"","SPY","GDX","VXX","EEM","TVIX","XLF","EWJ","XIV","IWM","EFA","DUST","USO","QQQ","FXI","EWZ","VWO","GDXJ","XOP","HYG","3 Mo"
"2011-01-04",-0.00055097468285629,-0.0287971143426669,-0.00438477321696433,0.00457383583548861,-0.00842976215664963,-0.00122688174945055,0.000908254704904041,-0.0197899861160505,-0.0148241314840186,-0.00306646701507211,0.0561743464848186,-0.0248398831036694,-0.000723225104032369,0.0125771447624428,0.00448025045612151,0.00390788755620671,-0.0495371371150651,-0.00881796564583563,0.00453735110570082,1.05085381872772e-08
"2011-01-05",0.00519762679187992,-0.013554720776244,-0.0137627402766235,-0.00248343352178319,-0.0228371488897449,0.011670627595231,-0.00725953863920973,0.038236478354478,0.0117316653836238,-0.00427205425426617,0.0256762377410607,0.0115545582123354,0.00850373474204965,0.000903354462179337,-0.011724210690465,-0.00368777933280022,-0.00842338463734175,0.00340706867347669,0.00253389945732859,1.05085381872772e-08
"2011-01-06",-0.00195864493165377,-0.0254208112347442,0.00279089006427346,-0.0105809653964727,0.0054588762131027,-0.00667870018924455,-1.1259148057797e-08,-0.00579412190284989,-0.00466342213201987,-0.0114982436257175,0.0514081246371416,-0.0218068648417027,0.00322919565763691,-0.00789710060932847,-0.00992914046885296,-0.00884228950627375,-0.0411467880654543,-0.00490470867113446,0.001208790938654,1.1259148057797e-08
"2011-01-07",-0.00196248795545299,-1.05085381872772e-08,0.00333978910181528,-0.00922624261644826,0.00492024713040358,-0.00855758944756139,0.00365629662126084,-0.00143698959204456,-0.00569842755680431,-0.0039930488416298,0.000425180817992329,-0.000265456368410835,-0.000894127135652548,-0.0072776769338813,-0.00911692909563026,-0.00933613064679299,0.00166114679105085,0.00360186626871302,-0.00384150975295154,1.05085381872772e-08
"2011-01-10",-0.00125843505385015,0.00264357342031673,-0.0013869461103806,-0.0103704239575608,-0.00472734514093098,-0.0024660410042795,-1.1259148057797e-08,0.00303797233413672,0.0057310638451975,-0.00174306515043354,-0.00658734643578785,0.0132731511126684,0.00375876811723952,-0.00778926634326005,-0.0101209889110678,-0.0102618332486768,0.0143725979171924,0.00415565561194486,-0.00077127611654626,1.1259148057797e-08
"2011-01-11",0.00354383020697635,0.0202144731882851,-0.0294444834813703,0.0106928891126612,-0.060050898788365,0.0037082705702709,0.00728596323994113,0.0294915330375018,0.00405216040031542,0.00680983682885605,-0.0395722029260529,0.018601063857492,0.00142648655017785,0.0113137266463301,0.021511103373998,0.0112146104596255,0.0313350560069263,0.0110985590945014,0.00385927854437407,1.1259148057797e-08
"2011-01-12",0.0090245669406479,-0.0024121235539083,-0.0432169272069705,0.0201015765572543,-0.0837394219933437,0.0166256045043988,0.00904158006092426,0.0445957755294619,0.00857610163559119,0.0220256564481014,0.00289526707280552,0.00282923249524369,0.0071225136696269,0.0203196239079668,0.0222279752220686,0.0228081071169115,0.00211364803351555,0.00948832362457286,0.00208700541388551,1.1259148057797e-08
"2011-01-13",-0.00163329012626157,-0.0319517027288652,-0.0131617821236412,-0.0087118554556187,-0.0194997150409206,-0.0030285394238968,-0.000896068606818345,0.00874591992217222,-0.000375139427521986,0.00271507443574426,0.0670664348227185,-0.00872019547457836,0.000353613204189474,-0.00290889474334777,-0.015768030279596,-0.0112520363972,-0.0390192308742285,-0.00294877657240889,-0.000219281228918899,1.1259148057797e-08
"2011-01-14",0.00724473468011921,-0.0208741953960649,-0.0430434157427246,0.00292945091014562,-0.0899959899656175,0.0157958584732864,-1.1259148057797e-08,0.0440117384251668,0.00750560526560506,0.00609240708574954,0.0403745768704131,0.00698565461481482,0.00742307083971783,-0.000224472654469787,-1.1259148057797e-08,0.00268976723496417,-0.0219478570218958,0.00905732733816578,0.00164456720422845,1.1259148057797e-08
"2011-01-18",0.00170146513560613,0.0169460518213999,-0.0319924415314557,-0.00146045432146254,-0.0666666757330839,-0.00598075399425221,0.00269057094988338,0.031529301285458,0.000744922175181999,0.00656010562590029,-0.0330066133300219,-0.00488176971180106,0.00280700553410155,-0.00740737469005777,0.00568466484593514,-0.000206326500189553,0.0157081778523353,0.00842642140295494,-0.000109501938506968,1.20097579283168e-08
"2011-01-19",-0.00980547804417838,-0.00609211009088847,0.0530104936515807,-0.00773087269235591,0.10808891381385,-0.0222624053754382,-0.00178892077541089,-0.0583338882008986,-0.0256823823740846,-0.00685161628783289,0.0184112416104322,-0.00490574400046281,-0.0113716355227039,0.00271366952091416,-0.0123329905469099,-0.00825598707155414,-0.0124275461833987,-0.013987296550853,-0.00306512428266688,1.20097579283168e-08
"2011-01-20",-0.00132553247759411,-0.0149630908818856,-0.0102548286660661,-0.0109497062211836,-0.0132337360979661,0.00492306491331888,-0.00896058548646036,0.0116649858166439,-0.0104418814920179,-0.00858157014537971,0.0262035630461023,-0.0251686932456509,-0.00707835237706796,-0.0164636791274847,-0.0133975021267256,-0.00874086546950511,-0.033277362864196,-0.0167649349420519,-0.00197652458250404,1.20097579283168e-08
"2011-01-21",0.00226414317037686,-0.0128111396234315,0.0119309142068824,-0.0104322238378991,0.0220635821038657,0.00796073508148535,-0.00994576246183761,-0.00916711773559538,-0.00669151898043737,0.00543114907072943,0.0213776395588227,-0.00159708414177814,-0.00766354778477948,-0.00871363253914067,-0.0113381797444492,-0.00986776321975687,-0.0190917100138078,-0.00131161031051859,0.00407087592148729,1.20097579283168e-08
"2011-01-24",0.00568676082216461,-0.00945494359030915,-0.0201675577745733,0.00774525477165359,-0.0452910153836837,-0.00121495740556273,0.00639268205416902,0.0213949717271415,0.00738436401344759,0.0106346432692883,0.02054256511151,-0.0154625028368703,0.0138290289385181,-0.00370114548188368,0.0133350996940722,0.00678539935580617,-0.0120908406738687,0.00806754911721323,0.00142445651041593,1.20097579283168e-08
"2011-01-25",0.000542141334526052,-0.0058020146300087,-0.0123495686912018,-0.0059777874153942,-0.0246065283207081,-0.00182489024425433,0.00907439815358139,0.00488288388955264,0.00154313352668393,-0.00200433808298869,0.0134827837928548,-0.017871661075558,0.00141713588364937,-0.0055722896972434,-0.00973810938409921,-0.00589721083031388,-0.00567162395005646,-0.0104225320172025,0.00153188427574273,1.20097579283168e-08
"2011-01-26",0.00387085589874828,0.0372740662521788,-0.0304585233769105,0.00880582972551195,-0.0604545547163697,-0.000609396531391211,-0.00179857316083706,0.037746488521883,0.0159219968213415,0.00635983736262694,-0.079445427807194,0.0159911101297511,0.00530695783469596,0.00607045233437168,0.000265728854029461,0.00932197931816595,0.0468327094903104,0.0285875572431129,0.00207583199849985,1.20097579283168e-08
"2011-01-27",0.00246784564634828,-0.0248638597115564,-0.0208333115236983,-0.00340644082256247,-0.0420899947090762,0.0085366350823155,0.000900889641752834,0.0215797795824657,0.00290690217966971,0.0023282607792976,0.0523102065303897,-0.0246946937391851,0.00615867231788214,0.00116032756656548,-0.0150126065167247,-0.00335851258909159,-0.0272440900444673,-0.00383981750964746,0.00130826391193484,1.1259148057797e-08
"2011-01-28",-0.0174629231191792,0.00874744826067331,0.0840930963364916,-0.0316171650378886,0.164393919832067,-0.0175333233792622,-0.0171017214301651,-0.0866215011397213,-0.0244485815035985,-0.0222332948164736,-0.0218568580317429,0.0456316817189179,-0.0253585282231216,-0.0257301926622587,-0.0214458707337348,-0.030960457762939,0.0209316821920131,0.0042217031314542,-0.00598863303565589,1.1259148057797e-08
"2011-01-31",0.00751636826233337,-0.00516611817490254,-0.00218066560062191,0.0105889801112912,-0.0101930275162282,0.00923075797162109,0.000915739656602854,0.0010909196499429,0.00697574086715336,0.00865430742403528,0.0142376982825678,0.0274081565211517,0.00484477610851752,0.0123721041910569,0.00895924405611348,0.0104325908026905,-0.0153047465954248,0.0372875236940146,0.00536747690639605,1.1259148057797e-08
"2011-02-01",0.01600878662756,0.028189919311695,-0.0483921139251518,0.024230440078323,-0.0918054410660969,0.0207316960579251,0.020128076572508,0.0502723813974652,0.0230917535808172,0.0237213720470663,-0.0573211621274762,-0.0139860507829492,0.0187499708837091,0.00681552356612891,0.0202186097880632,0.0215099899664919,0.0445748007393747,0.00986784777168892,-0.00446717190925883,1.1259148057797e-08
"2011-02-02",-0.00191220407369427,-0.00739539453853474,-0.00459318786277637,-0.0074594752433241,-0.0057901202949154,-0.00776578261907675,0.0098654588422599,0.00103756841546968,-0.0037618051132063,-0.00082168828984593,0.0182005874069826,0.00288940222717408,-0.00157757557816392,-0.00116712218716238,-0.0174076579658373,-0.0077911887715529,-0.00533406606180883,0.00523467643493417,0.00109441719804241,1.20097579283168e-08
"2011-02-03",0.00222233594627282,0.0270761484425098,-0.0128542952811156,-0.00128843653387638,-0.0293618144705958,0.000602036414878512,0.00799288469572475,0.0141652671713591,0.00352429421862251,0.000164496073114936,-0.0580946276119303,-0.00235726561592413,0.00175564261217194,-0.00257072790581041,-0.00109014410448264,-0.000848843293954885,0.0584250529969657,-0.00295092175743743,-1.05085381872772e-08,1.05085381872772e-08
"2011-02-04",0.00282912930385182,-0.00725406292227626,-0.0247079236228239,-0.00021497579215024,-0.0467500089216483,-0.00060169594015369,-1.1259148057797e-08,0.0224159865605699,0.00175591492587923,-0.000328904527872153,0.0144489421827775,-0.0196902186626661,0.00560812043366421,0.00445169914385102,-0.0170532165639283,-0.000424841317566482,0.000533322074185439,0.00121863430524338,0.00437302903413883,1.1259148057797e-08
"2011-02-07",0.00625242441810806,0.000178173693714239,-0.0150633127650917,0.00129033207626354,-0.0312090321404151,0.014449053947553,-0.00088106927848038,0.0152605575027189,0.00989107313268282,0.00312548555356666,0.00170071077935778,-0.0182110457537324,0.00470547762590804,-0.00933049974781449,-0.0101319061055848,-0.00276246413975253,0.000266485858045822,0.0043470582161879,0.00185040700024267,1.20097579283168e-08
"2011-02-08",0.00454652200942407,0.0219172913409464,-0.0121654613808025,0.00042956347389378,-0.0268002263755415,0.00712159111473909,0.00617282824702481,0.0175254370675757,0.00706667571994002,0.00655953285367583,-0.0452037869296159,-0.000545592273877848,0.00659143690767072,0.00259007580018577,0.0145821676527981,-0.00277011566997265,0.0197175751974891,0.00259697636540124,0.00108645113669659,1.1259148057797e-08
"2011-02-09",-0.00226298843838017,-0.0155187381639427,0.0031667734464232,-0.0229713276845228,0.00862307663343194,-0.00707125429588311,-0.0070114040229992,-0.00845050727315248,-0.00443187049505082,-0.00293256178040928,0.0306735169420063,-0.00382094401893489,-0.00172323990235561,-0.025364076954566,-0.0273632494891456,-0.0194444553684621,-0.0290044526303048,-0.0153686860395345,-0.00564355300521228,1.05085381872772e-08
"2011-02-10",0.000378028329098391,-0.00938716822423591,-9.00731844623757e-09,-0.00944839439287704,-0.00275786875591977,-9.00731844623757e-09,-0.000882621540416406,0.000585496153331367,0.00395694645365774,-0.00653598929267829,0.0183308075408458,0.0010959088009006,0.00155359016409528,-0.00313256322418587,-0.00227332538725533,-0.0100239577984265,-0.00888047187061225,0.01227640277802,0.00109143387333721,9.00731844623757e-09
"2011-02-11",0.00597032018107102,-0.0035759074518027,-0.0171869609540038,0.0122005006554807,-0.0348451398234063,0.0136498426247289,0.00088338321882997,0.0185955890512275,0.0108387393400456,0.000493461395534745,0.0129181818898357,-0.0134100250606841,0.00723885690098891,0.00749336801693534,0.0239248126400069,0.0110059342020146,-0.00760258801342329,0.00138595770463623,0.00250757927759659,9.00731844623757e-09
"2011-02-14",0.00240395686814058,0.0130988418480291,-0.0103497599363723,-0.00504053123413869,-0.0174785187849478,0.000585470335748554,0.00882611557305128,0.00855353272761886,0.00511754842411142,0.00197268457142578,-0.0292703427972411,-0.00471562708707159,0.00239566105650827,0.00575809964706201,0.0101529106828805,-0.000653134077545155,0.0210670496419913,0.0214533124125444,0.00076127357305437,9.75792831675736e-09
"2011-02-15",-0.00314771283844924,0.018597209841739,0.0137035964447402,0.00198236900936758,0.0253718172836683,-0.00117028477255673,-0.00699913486728961,-0.0124683956760499,-0.00569768234121534,-0.00295326647731705,-0.0368295819489594,-0.0136566983405177,-0.00136569765940705,-0.00286258145938686,0.001239202739905,0.00196077447035995,0.0166130395453942,-0.0106707582221772,-0.00195611718966412,9.75792831675736e-09
"2011-02-16",0.00631538856863067,0.00399936515367516,0.0124510044238089,0.00835340895911751,0.0210466337090274,0.0052723987255463,0.014096907292241,-0.0135230176631475,0.00804684571275671,0.0120124971634894,-0.0118515737724542,0.00395591085580426,0.00649573458242525,0.0122009960692607,0.015814099686107,0.00891497212271064,0.014496643984159,0.0164355157315961,0.000326722278688907,9.00731844623757e-09
"2011-02-17",0.00298836815724735,0.0122964770582803,0.0115952852893211,0.00348811191658683,0.0264623873134587,-0.00116556619604835,0.00868809055120101,-0.011304567419411,0.00701501501519331,0.00341461113069009,-0.0194614459951357,0.0149170215281316,-0.000339680662763464,0.00827224547159089,0.00541482990019682,0.00452583356667313,0.0049362881296089,0.00859022414547517,0.00228582097002029,6.75548883467818e-09
"2011-02-18",0.00208564612518628,0.00906755435758703,0.00833622006124306,0.00608302543074771,0.0181818096889178,0.00233377326016618,-0.000861333948820449,-0.00873968397502563,0.00108089566274808,0.00340299044241835,-0.0219247714554355,0.00831945981726594,-0.00220865510703913,0.00164087388161819,0.00740544586964324,0.00622185462173089,0.00801452196649681,-0.00801602273629216,0.00304081562507378,7.50609870519797e-09
"2011-02-22",-0.0200698597474495,-0.00932520398866799,0.121253793223002,-0.0319585269956899,0.243603389521285,-0.0308498343856654,-0.0275862159038702,-0.121710343776957,-0.0256748626527858,-0.0285852166489595,0.0162813269124867,0.0585808749701049,-0.0289460502128352,-0.0358062107391227,-0.0302058630570377,-0.0334754873239291,-0.0235958528854489,-0.0112795035770324,-0.0082287118199137,9.00731844623757e-09
"2011-02-23",-0.00614427046306821,0.0201951133613279,0.0448540323092422,0.000892183680962112,0.0878696828971098,-0.00420421321152265,0.00177304063807182,-0.0472488216648415,-0.0172392777825834,0.0013299660108037,-0.0371488347724067,0.0340347255193257,-0.00824125060369297,0.000970889027368305,0.00882026411341674,-0.00088244885367017,0.00472812338038841,0.0269027834326612,0.000982567433349236,9.00731844623757e-09
"2011-02-24",-0.000687011721384264,-0.0313705678627671,-0.00970298004331335,0.00245153921580791,-0.0193065495803657,-0.0024124946795205,-0.00265487701456554,0.00855578515171455,0.00639019213131379,0.000830124726547791,0.0631781400767401,-0.0208542313874313,0.00530409198704854,-0.00193992236995973,0.00819679385669484,0.00220793896788433,-0.0379085326337453,-0.0159178174860363,0.000763432258355993,9.75792831675736e-09
"2011-02-25",0.0106927961295661,0.0209559818958302,-0.0644299384990208,0.0120053259468295,-0.12816392586223,0.0139056121341138,0.0133096619368366,0.0646453446105057,0.0231573607600001,0.0119442671489111,-0.042413210030099,0.0182191070442498,0.0138937817669788,0.0165208843139863,0.00121944818708012,0.0136593648545277,0.0288043931987129,0.0368997892951399,0.00305141781287747,9.75792831675736e-09
"2011-02-28",0.00619655783030137,0.0149279104553909,-0.0422088338551494,0.00593146940869005,-0.084562219343839,0.00477041211592666,0.00963221290897809,0.0401357201864454,0.00109510920811884,0.00901636579003218,-0.0310279823141945,-0.0123488267833416,0.00208148042926504,0.0145793625458232,0.00514274155101235,0.00869379481317556,0.0169043464560037,0.002437395266081,0.00499780485343537,1.1259148057797e-08
"2011-03-01",-0.0166729440424293,0.0162125411808299,0.0752153970461338,-0.0102642819594167,0.146992179423896,-0.0213649956717432,-0.00173461588581484,-0.0736983811624854,-0.0200558517649808,-0.0139723909142633,-0.0305548863199566,0.0329165761951256,-0.0160983314363554,-0.0065960763131067,-0.015349411963341,-0.0103426090864309,0.0280519894914618,-0.0285297402626268,-0.00778380510313274,1.05085381872772e-08
"2011-03-02",0.00213864459913707,-0.000164450550106683,0.0024652598117089,0.013680462439777,0.00175553109107144,-0.00606435178339822,-0.00868810706461817,-0.00298641759926373,0.00421725627219086,0.00527267116599132,-0.00453863798438755,0.0224802026926647,0.00527794590709633,0.00924834258963406,0.0165458544515286,0.0139342380104148,0.00277909571053529,0.00433836834986404,0.000871661639671044,9.75792831675736e-09
"2011-03-03",0.0172242405235309,-0.0151341105124257,-0.0507224214001787,0.0198084147045973,-0.100328592437946,0.0207444088353858,0.00964065632445547,0.0479262249607261,0.022727312657182,0.0127848292122352,0.0293819818677554,-0.00507367501701669,0.0197759968884842,0.0178571091833987,0.015200488773172,0.018681523417936,-0.0133534744430749,0.017610905969118,0.00359242434187116,9.75792831675736e-09
"2011-03-04",-0.00749232932280264,0.00885255502896953,0.0252590915515903,0.00106731227623857,0.046018980716617,-0.0125523102625486,-0.00694445345176287,-0.0239665655598941,-0.00434784701403923,-0.00906298021523278,-0.014025550345901,0.0279262173161397,-0.00514843873101845,0.0027700510111488,0.00318003600155858,-0.00105397193004109,0.0201736631070842,-0.00375511104813475,-0.00206099171561703,9.00731844623757e-09
"2011-03-07",-0.00785090273960358,-0.00745035569212753,0.0262161003977449,-0.014072502326112,0.0567970095832811,-0.00665860389835508,-0.0192307774874778,-0.0277089809169484,-0.0163756264911673,-0.00963582403328858,0.0134763823858473,0.000944877122696826,-0.0134552779918256,-0.00782691911828574,-0.0121516132250298,-0.0120278413866482,-0.00725910694859604,-0.0124549738417627,0.000217350438943627,8.25670857571777e-09
"2011-03-08",0.00874996557917236,-0.00900753104223788,-0.0209296160788318,0.0134082740353208,-0.0436123411372226,0.0219378345220847,0.00445631972903111,0.0209298573596029,0.0162783005990473,0.0031332866498431,0.0179758346889738,-0.00141605738146781,0.00402165644029558,0.0241299464592986,0.00066846345517176,0.0111063565446584,-0.0138678599964968,-0.0179223122036819,-0.00086933017159622,8.25670857571777e-09
"2011-03-09",-0.00143312711036622,-0.00791115041133346,0.0138321526269462,0.001920607049586,0.0278673334488834,-7.50609870519797e-09,-7.50609870519797e-09,-0.0133141539113801,-0.00400439998252673,0.000328711864977442,0.0181422276172684,-0.00614517398813216,-0.00679204884333459,0.00657001982897213,-0.00481017612235576,0.000211188100153785,-0.0153414287451315,0.00202768766118747,-0.00282796045741581,7.50609870519797e-09
"2011-03-10",-0.0185059129352054,-0.0357990734599021,0.0517828777160512,-0.0296059691655614,0.104862189609632,-0.0202743053489458,-0.0248447265017733,-0.0506785454409208,-0.0257066452420466,-0.0248150930982261,0.07008790086136,-0.0154577233760494,-0.0156058277759787,-0.0177808072652886,-0.0260472928182267,-0.0276662584934219,-0.0508958538831365,-0.0367622325944613,-0.005235640821633,6.00487896415838e-09
"2011-03-11",0.00692622137812523,0.0174203347510478,-0.0268278377753878,0.010316016595735,-0.0555668258967134,0.00669512485330722,-0.0163785319375451,0.0261670348608938,0.00262596620187402,-6.00487896415838e-09,-0.0361900370883603,-0.0171498360942592,0.00623446150909443,-0.00252062934403178,0.00827126490398141,0.00716763067697087,0.0306429223300848,0.0267857612707823,-0.000219271362968768,6.00487896415838e-09
"2011-03-14",-0.00603786233597981,-0.000172939996581856,0.00969414711874039,0.00586573310689963,0.0191110080990951,-0.00906905094720322,-0.070305279650956,-0.00975921477313701,-0.00536294015533923,-0.0178631850500625,0.00460722649474766,0.00540675179468942,-0.00354047396949253,0.000918922739547634,0.0116215274477041,0.00754802014871702,-0.0151314118593596,0.0148337182288685,-0.00405793612596494,6.75548883467818e-09
"2011-03-15",-0.0114571775609121,-0.0230064246829467,0.042304220378436,-0.0166306774117288,0.0876527490192801,-0.0115923205989793,-0.00199005725734266,-0.0437927041170143,-0.00890281628352814,-0.0209333983937684,0.0437973086187048,-0.037154761844891,-0.0142121053172179,-0.0174431794133743,-0.0104067789726962,-0.0158390696670778,-0.0396225702889861,-0.0082325511888945,-0.00517567109327329,7.50609870519797e-09
"2011-03-16",-0.0185127489266454,-0.021954646316297,0.0831893659429876,-0.02042612260441,0.166020927557018,-0.0185185866098901,-0.0368893395100866,-0.0820381083951511,-0.00999495930272128,-0.0310199859319666,0.0441563394114607,0.00736229275697046,-0.0241485018600905,-0.0247606002470333,-0.0198033942883523,-0.0215310644873949,-0.0168398049565676,-0.00796202695319367,-0.00619877908895324,7.50609870519797e-09
"2011-03-17",0.0132350391686824,0.00868933111715816,-0.030560754594814,0.0123319227992434,-0.0598106027911924,0.0119496795297121,0.0455486482394274,0.0368526299110746,0.002172492397677,0.0332790673668144,-0.0166210667374912,0.0254535978257662,0.00923360399572645,0.00550897603104902,0.00222937962544231,0.0135584730545351,0.0179846076972224,0.0303961512629463,0.010804193268948,6.00487896415838e-09
